emp_no,dept_no,from_date,to_date
274895,d001,1989-10-11,9999-01-01
274920,d001,1994-08-04,9999-01-01
274997,d001,1996-06-26,1999-07-12
275028,d001,1992-02-25,9999-01-01
275029,d001,1986-01-04,9999-01-01
275063,d001,1995-03-26,9999-01-01
275081,d001,1986-07-31,9999-01-01
275087,d001,1986-09-08,9999-01-01
275121,d001,1989-12-01,1991-04-11
275131,d001,1995-12-03,9999-01-01
275151,d001,1997-10-17,9999-01-01
275160,d001,1998-02-16,9999-01-01
275171,d001,1999-02-27,9999-01-01
275177,d001,1986-03-25,1991-02-27
275184,d001,1994-02-16,9999-01-01
275188,d001,1998-11-09,9999-01-01
275193,d001,1996-10-21,9999-01-01
275201,d001,1997-05-12,9999-01-01
275236,d001,1996-11-14,9999-01-01
275255,d001,1990-05-08,9999-01-01
275260,d001,1985-07-18,9999-01-01
275266,d001,1997-02-13,9999-01-01
275272,d001,1987-03-14,1999-11-24
275299,d001,1991-01-05,9999-01-01
275308,d001,1990-02-06,9999-01-01
275322,d001,1996-06-01,9999-01-01
275347,d001,1990-11-30,9999-01-01
275363,d001,1995-04-25,9999-01-01
275365,d001,1998-09-10,2000-10-24
275398,d001,1998-11-04,1999-02-08
275412,d001,2000-01-08,2001-10-07
275416,d001,2001-11-15,9999-01-01
275430,d001,1990-01-29,2001-10-19
275435,d001,1989-04-03,9999-01-01
275441,d001,1996-01-12,1996-01-17
275457,d001,1994-06-19,9999-01-01
275483,d001,1987-08-28,9999-01-01
275489,d001,1999-07-09,9999-01-01
275494,d001,1998-12-16,2000-04-16
275498,d001,1993-08-20,9999-01-01
275512,d001,1993-04-18,9999-01-01
275523,d001,1996-08-07,9999-01-01
275557,d001,1996-07-09,9999-01-01
275579,d001,1992-07-16,9999-01-01
275580,d001,1996-08-24,2001-11-01
275596,d001,1995-08-12,9999-01-01
275621,d001,1990-08-11,2002-04-06
275650,d001,1998-12-17,9999-01-01
275688,d001,1991-03-07,9999-01-01
275692,d001,1998-09-13,9999-01-01
275696,d001,1989-11-06,9999-01-01
275698,d001,1988-02-08,1991-10-09
275702,d001,2000-02-24,2002-05-01
275707,d001,1999-05-13,9999-01-01
275716,d001,1993-08-18,9999-01-01
275772,d001,1998-10-01,9999-01-01
275784,d001,1990-06-07,9999-01-01
275804,d001,1994-03-01,9999-01-01
275822,d001,1992-02-17,9999-01-01
275833,d001,1990-12-15,1998-10-11
275850,d001,1999-05-15,9999-01-01
275875,d001,1995-05-12,9999-01-01
275920,d001,1994-12-06,9999-01-01
275940,d001,1996-09-02,9999-01-01
275952,d001,1991-02-20,9999-01-01
275969,d001,1993-09-10,9999-01-01
275985,d001,1996-03-05,1998-01-17
276017,d001,1994-02-03,9999-01-01
276031,d001,1997-04-24,9999-01-01
276064,d001,1989-06-21,2001-01-08
276068,d001,1998-12-10,9999-01-01
276106,d001,1990-02-23,9999-01-01
276109,d001,1996-01-08,9999-01-01
276133,d001,1999-05-08,2002-07-04
276135,d001,1996-04-11,9999-01-01
276143,d001,1989-03-12,9999-01-01
276167,d001,1988-05-20,9999-01-01
276232,d001,1999-03-14,1999-04-28
276251,d001,1997-10-20,9999-01-01
276255,d001,1995-11-30,9999-01-01
276258,d001,1996-10-18,9999-01-01
276276,d001,1992-08-03,9999-01-01
276282,d001,1996-01-11,9999-01-01
276286,d001,1992-11-02,1994-06-25
276293,d001,1985-04-16,9999-01-01
276295,d001,1996-05-07,1997-06-21
276303,d001,1991-06-24,9999-01-01
276335,d001,1989-01-14,9999-01-01
276336,d001,1985-05-01,9999-01-01
276343,d001,1997-12-21,2001-07-27
276357,d001,1999-01-24,9999-01-01
276369,d001,1994-02-23,9999-01-01
276372,d001,2000-05-18,9999-01-01
276390,d001,1998-02-20,9999-01-01
276398,d001,1992-11-25,9999-01-01
276401,d001,1991-02-05,9999-01-01
276408,d001,1998-07-22,9999-01-01
276423,d001,1994-01-03,9999-01-01
276425,d001,1994-12-27,9999-01-01
276448,d001,1996-01-23,1997-11-19
276450,d001,1996-05-24,9999-01-01
276454,d001,1985-03-02,9999-01-01
276465,d001,1985-11-08,1987-10-29
276471,d001,1998-05-02,1998-07-01
276498,d001,1992-01-25,9999-01-01
276508,d001,1998-10-01,9999-01-01
276516,d001,1993-11-15,9999-01-01
276519,d001,1986-11-30,1993-03-31
276569,d001,1995-10-30,9999-01-01
276580,d001,1995-07-19,9999-01-01
276617,d001,1998-04-27,9999-01-01
276618,d001,1985-02-15,9999-01-01
276627,d001,1985-10-19,9999-01-01
276631,d001,1993-03-13,9999-01-01
276646,d001,2001-05-18,9999-01-01
276652,d001,1986-03-01,9999-01-01
276672,d001,1996-07-04,1997-02-10
276687,d001,1993-07-09,1995-01-12
276693,d001,1998-01-09,9999-01-01
276706,d001,1985-12-16,9999-01-01
276718,d001,1995-01-29,9999-01-01
276726,d001,1990-07-21,9999-01-01
276733,d001,1985-05-30,9999-01-01
276739,d001,1985-11-22,9999-01-01
276755,d001,1995-01-28,9999-01-01
276761,d001,1987-02-12,9999-01-01
276764,d001,1996-12-13,9999-01-01
276784,d001,1996-08-23,1997-10-01
276808,d001,1986-03-07,9999-01-01
276809,d001,1994-04-03,9999-01-01
276853,d001,1996-01-22,9999-01-01
276868,d001,1998-03-13,9999-01-01
276872,d001,1989-01-24,9999-01-01
276876,d001,1990-04-23,9999-01-01
276905,d001,1999-03-21,9999-01-01
276911,d001,1999-06-11,9999-01-01
276917,d001,1992-06-24,1997-06-24
276920,d001,1992-05-01,9999-01-01
276921,d001,1994-12-22,9999-01-01
276947,d001,1999-06-06,9999-01-01
276948,d001,1999-03-01,9999-01-01
276950,d001,1994-05-14,9999-01-01
276970,d001,2001-11-14,9999-01-01
276972,d001,1986-01-13,9999-01-01
276975,d001,1999-03-01,9999-01-01
276983,d001,1985-08-05,9999-01-01
277010,d001,1998-05-21,9999-01-01
277019,d001,1998-09-07,9999-01-01
277020,d001,1998-11-24,9999-01-01
277028,d001,1994-08-12,9999-01-01
277060,d001,1991-07-04,9999-01-01
277148,d001,1985-05-19,9999-01-01
277166,d001,1997-03-12,9999-01-01
277198,d001,1995-01-03,9999-01-01
277202,d001,1995-06-01,1996-11-11
277213,d001,1997-03-08,1999-05-25
277214,d001,1986-12-30,9999-01-01
277220,d001,1994-08-29,9999-01-01
277244,d001,1999-09-25,2000-06-07
277260,d001,1988-05-01,9999-01-01
277266,d001,1985-02-10,1995-08-14
277299,d001,1997-06-03,9999-01-01
277304,d001,1989-11-18,1992-04-21
277308,d001,1991-11-13,9999-01-01
277311,d001,1992-12-12,9999-01-01
277324,d001,1999-06-19,9999-01-01
277325,d001,1985-08-08,9999-01-01
277334,d001,1988-08-15,9999-01-01
277338,d001,2000-02-27,9999-01-01
277401,d001,1987-12-27,1997-02-09
277412,d001,1993-11-16,2000-04-13
277435,d001,1996-12-27,9999-01-01
277441,d001,1986-10-20,9999-01-01
277448,d001,1991-05-04,1993-11-08
277460,d001,1988-09-27,9999-01-01
277472,d001,1994-07-06,9999-01-01
277477,d001,2000-01-31,9999-01-01
277486,d001,1989-11-07,9999-01-01
277533,d001,1996-08-06,9999-01-01
277558,d001,1999-12-17,2001-12-31
277584,d001,1991-02-27,1999-03-15
277585,d001,1995-09-24,2001-02-16
277596,d001,1988-04-16,9999-01-01
277609,d001,1988-05-22,9999-01-01
277627,d001,1996-03-10,9999-01-01
277632,d001,1997-06-10,1997-12-03
277644,d001,1997-06-15,9999-01-01
277656,d001,1997-01-17,2002-03-31
277676,d001,1997-11-06,9999-01-01
277732,d001,1989-02-23,9999-01-01
277767,d001,1985-05-07,1991-01-20
277774,d001,1998-04-19,9999-01-01
277837,d001,1997-01-19,1997-06-15
277843,d001,1995-08-14,9999-01-01
277852,d001,1993-09-05,9999-01-01
277856,d001,1990-05-22,9999-01-01
277862,d001,1991-06-02,9999-01-01
277865,d001,1991-11-09,9999-01-01
277874,d001,1989-12-21,1990-11-09
277877,d001,1997-09-30,9999-01-01
277882,d001,1988-12-15,9999-01-01
277883,d001,1997-07-30,2001-05-31
277889,d001,1991-10-17,1992-07-23
277914,d001,1989-03-29,1999-06-22
277930,d001,1989-04-27,9999-01-01
277936,d001,1993-10-31,9999-01-01
277940,d001,1992-06-02,9999-01-01
277982,d001,2001-10-12,9999-01-01
277985,d001,1993-04-15,9999-01-01
278010,d001,1990-08-10,9999-01-01
278024,d001,1999-12-12,9999-01-01
278055,d001,1998-06-12,9999-01-01
278064,d001,1990-03-21,9999-01-01
278070,d001,1992-08-07,9999-01-01
278072,d001,1994-10-03,9999-01-01
278073,d001,1997-04-23,9999-01-01
278081,d001,1990-05-13,9999-01-01
278095,d001,1999-03-02,9999-01-01
278098,d001,1992-02-26,1993-09-27
278126,d001,1998-09-17,9999-01-01
278166,d001,1988-08-29,2002-05-31
278173,d001,1988-08-08,1989-06-21
278177,d001,1985-08-10,9999-01-01
278194,d001,1996-09-09,9999-01-01
278199,d001,1991-04-16,1992-12-07
278209,d001,1991-11-07,9999-01-01
278227,d001,1995-07-20,9999-01-01
278234,d001,1997-05-08,9999-01-01
278237,d001,1988-04-20,9999-01-01
278283,d001,1999-04-25,9999-01-01
278330,d001,1995-08-02,9999-01-01
278343,d001,1988-03-21,9999-01-01
278345,d001,1990-04-11,9999-01-01
278350,d001,1999-11-24,9999-01-01
278354,d001,1988-12-27,9999-01-01
278358,d001,1986-10-10,9999-01-01
278366,d001,1988-07-07,1992-01-30
278374,d001,1998-04-14,9999-01-01
278396,d001,1988-06-29,9999-01-01
278398,d001,1991-04-14,9999-01-01
278422,d001,1988-07-30,9999-01-01
278429,d001,1992-08-30,9999-01-01
278435,d001,2000-02-03,2001-03-15
278442,d001,1996-03-17,9999-01-01
278453,d001,1997-07-31,9999-01-01
278490,d001,1996-05-14,9999-01-01
278492,d001,1994-07-08,9999-01-01
278498,d001,1985-10-14,9999-01-01
278507,d001,1994-08-23,9999-01-01
278511,d001,1999-09-29,9999-01-01
278515,d001,1994-06-26,9999-01-01
278523,d001,1997-07-21,9999-01-01
278529,d001,1994-09-30,9999-01-01
278536,d001,1992-01-10,9999-01-01
278553,d001,1991-04-30,1999-12-17
278568,d001,2001-07-22,9999-01-01
278571,d001,1998-09-11,2000-06-07
278572,d001,1989-05-06,9999-01-01
278582,d001,1994-02-25,9999-01-01
278605,d001,1988-07-13,9999-01-01
278633,d001,1992-06-04,2002-02-04
278641,d001,1999-02-04,1999-02-13
278661,d001,1993-05-15,9999-01-01
278694,d001,1995-09-25,9999-01-01
278703,d001,1998-10-23,9999-01-01
278716,d001,1997-03-21,1998-12-18
278718,d001,1997-06-29,9999-01-01
278745,d001,1987-07-10,9999-01-01
278751,d001,1998-06-20,9999-01-01
278755,d001,1997-07-10,9999-01-01
278774,d001,1996-09-10,9999-01-01
278786,d001,1992-10-24,9999-01-01
278814,d001,1987-01-24,2002-05-13
278844,d001,1987-06-09,9999-01-01
278869,d001,1997-11-12,9999-01-01
278881,d001,1997-10-02,9999-01-01
278887,d001,1998-08-19,2001-04-27
278933,d001,1999-07-03,9999-01-01
278958,d001,1994-08-01,9999-01-01
278971,d001,1985-02-12,9999-01-01
279036,d001,1995-11-16,9999-01-01
279054,d001,1986-09-05,9999-01-01
279074,d001,1993-11-12,9999-01-01
279076,d001,1989-07-04,9999-01-01
279083,d001,1985-08-26,9999-01-01
279106,d001,1997-08-19,9999-01-01
279131,d001,1988-03-27,9999-01-01
279133,d001,1989-07-28,9999-01-01
279136,d001,2000-01-01,9999-01-01
279171,d001,1999-09-07,9999-01-01
279198,d001,1996-03-03,1997-05-30
279211,d001,1986-04-03,1988-06-12
279229,d001,2000-09-21,9999-01-01
279235,d001,1997-08-04,9999-01-01
279245,d001,1998-11-08,9999-01-01
279249,d001,1996-07-31,9999-01-01
279270,d001,1985-08-13,9999-01-01
279323,d001,2001-09-17,9999-01-01
279344,d001,1989-06-21,9999-01-01
279352,d001,1988-10-06,1992-12-09
279354,d001,1994-05-14,9999-01-01
279379,d001,1989-04-04,9999-01-01
279397,d001,1992-01-30,9999-01-01
279498,d001,1986-04-26,9999-01-01
279502,d001,1992-03-04,1993-04-30
279507,d001,1999-08-18,9999-01-01
279513,d001,1991-11-19,9999-01-01
279533,d001,1995-03-01,9999-01-01
279538,d001,1994-05-24,9999-01-01
279539,d001,1993-12-14,9999-01-01
279541,d001,1999-08-08,9999-01-01
279545,d001,1998-07-21,2000-12-08
279554,d001,1998-12-19,2000-06-21
279568,d001,1985-02-26,9999-01-01
279600,d001,1994-01-20,9999-01-01
279605,d001,1996-03-16,9999-01-01
279616,d001,1997-11-17,2000-12-10
279622,d001,1999-07-17,9999-01-01
279630,d001,1985-08-12,2002-01-22
279639,d001,1997-12-11,2002-04-30
279673,d001,1987-02-22,9999-01-01
279691,d001,1985-05-11,9999-01-01
279696,d001,1986-10-04,9999-01-01
279730,d001,1997-01-11,2002-03-09
279732,d001,1992-07-20,9999-01-01
279762,d001,1985-03-23,9999-01-01
279780,d001,1997-06-28,9999-01-01
279790,d001,1990-03-24,9999-01-01
279797,d001,1994-12-25,9999-01-01
279803,d001,1999-08-31,9999-01-01
279835,d001,1998-07-19,9999-01-01
279840,d001,1987-03-04,9999-01-01
279851,d001,2002-01-26,9999-01-01
279867,d001,1989-12-25,9999-01-01
279879,d001,1988-12-09,1989-01-05
279890,d001,1986-08-11,9999-01-01
279900,d001,1997-02-20,9999-01-01
279912,d001,1990-05-05,9999-01-01
279956,d001,1996-12-05,2000-07-21
279979,d001,1993-09-17,9999-01-01
279994,d001,1997-04-15,9999-01-01
280021,d001,1995-09-02,1996-05-20
280025,d001,1985-05-22,9999-01-01
280046,d001,1997-10-10,9999-01-01
280066,d001,1986-10-08,9999-01-01
280073,d001,1992-10-19,9999-01-01
280090,d001,1998-07-16,9999-01-01
280092,d001,1998-03-15,9999-01-01
280112,d001,1995-01-18,9999-01-01
280141,d001,1993-08-04,9999-01-01
280149,d001,1998-12-19,9999-01-01
280154,d001,1992-06-15,9999-01-01
280158,d001,1993-04-18,9999-01-01
280180,d001,2000-05-01,9999-01-01
280183,d001,1989-02-12,1992-08-18
280193,d001,1996-06-24,2001-04-18
280216,d001,1987-11-27,9999-01-01
280221,d001,1991-04-19,9999-01-01
280231,d001,1985-06-30,1987-03-16
280236,d001,2002-06-11,9999-01-01
280261,d001,1989-05-11,9999-01-01
280280,d001,1993-12-01,9999-01-01
280287,d001,1998-11-15,9999-01-01
280310,d001,1988-02-02,9999-01-01
280319,d001,1999-01-28,9999-01-01
280358,d001,1992-11-27,9999-01-01
280376,d001,1992-02-01,2001-09-24
280379,d001,1996-03-04,9999-01-01
280403,d001,1987-05-14,9999-01-01
280432,d001,1991-11-18,9999-01-01
280434,d001,1989-10-30,1998-11-18
280455,d001,1991-02-02,9999-01-01
280461,d001,1991-05-02,1991-05-26
280465,d001,1992-12-12,2000-05-25
280466,d001,1986-10-27,9999-01-01
280468,d001,1994-10-09,9999-01-01
280499,d001,1994-11-26,9999-01-01
280524,d001,1985-11-22,1986-08-12
280540,d001,1998-05-14,9999-01-01
280556,d001,1995-06-01,9999-01-01
280560,d001,1997-10-31,9999-01-01
280611,d001,1996-07-16,9999-01-01
280634,d001,1995-08-16,9999-01-01
280689,d001,1999-07-06,9999-01-01
280705,d001,1988-02-17,9999-01-01
280706,d001,1996-01-21,9999-01-01
280720,d001,1991-04-26,9999-01-01
280752,d001,2001-07-03,9999-01-01
280775,d001,1988-07-21,9999-01-01
280805,d001,1991-10-20,9999-01-01
280817,d001,1995-12-28,2001-03-15
280821,d001,1995-12-05,1997-08-26
280834,d001,1987-03-29,9999-01-01
280838,d001,1993-08-19,9999-01-01
280843,d001,1998-11-02,9999-01-01
280862,d001,2002-02-05,9999-01-01
280871,d001,1992-07-03,9999-01-01
280891,d001,1986-09-23,9999-01-01
280926,d001,1989-01-08,9999-01-01
280929,d001,1999-05-20,9999-01-01
280970,d001,1985-12-31,9999-01-01
280973,d001,1995-07-18,9999-01-01
280997,d001,1997-10-07,9999-01-01
281027,d001,1999-04-25,9999-01-01
281087,d001,1999-05-01,9999-01-01
281092,d001,1989-05-01,9999-01-01
281109,d001,1993-08-26,9999-01-01
281118,d001,1996-07-10,9999-01-01
281120,d001,2002-06-03,9999-01-01
281124,d001,1996-12-21,2000-07-25
281137,d001,1987-10-17,9999-01-01
281190,d001,1989-06-09,9999-01-01
281223,d001,1997-11-04,9999-01-01
281240,d001,1990-09-16,2000-04-26
281247,d001,1995-05-05,9999-01-01
281268,d001,1985-02-06,9999-01-01
281300,d001,1995-10-25,9999-01-01
281306,d001,1989-06-20,2000-06-02
281316,d001,2000-07-16,9999-01-01
281336,d001,1998-12-13,9999-01-01
281386,d001,1998-11-20,9999-01-01
281394,d001,1992-07-27,9999-01-01
281402,d001,1998-12-27,2002-02-06
281405,d001,1999-04-26,9999-01-01
281411,d001,1991-03-24,9999-01-01
281413,d001,2000-05-26,9999-01-01
281432,d001,1997-11-29,9999-01-01
281440,d001,1988-10-31,9999-01-01
281444,d001,2000-11-11,9999-01-01
281449,d001,1995-09-16,9999-01-01
281454,d001,1993-03-24,9999-01-01
281462,d001,1997-05-15,9999-01-01
281471,d001,1995-02-08,9999-01-01
281503,d001,1996-02-01,1997-03-22
281509,d001,1994-08-06,9999-01-01
281524,d001,1997-08-18,9999-01-01
281534,d001,1987-03-08,2002-01-07
281544,d001,1988-04-19,9999-01-01
281559,d001,1987-03-04,1997-11-21
281560,d001,1989-10-09,9999-01-01
281567,d001,1988-12-18,9999-01-01
281582,d001,1995-05-25,9999-01-01
281592,d001,1990-09-24,9999-01-01
281602,d001,2001-11-27,9999-01-01
281624,d001,1993-03-12,9999-01-01
281629,d001,1993-05-21,1996-03-26
281631,d001,1998-10-03,9999-01-01
281660,d001,1995-02-12,9999-01-01
281663,d001,1990-11-09,9999-01-01
281673,d001,1998-03-30,2001-11-23
281685,d001,1988-04-05,9999-01-01
281725,d001,1991-02-12,9999-01-01
281780,d001,1998-07-08,9999-01-01
281782,d001,1989-01-21,9999-01-01
281783,d001,1985-08-16,9999-01-01
281797,d001,1990-08-17,1994-06-04
281816,d001,1990-08-16,9999-01-01
281830,d001,1991-08-06,9999-01-01
281838,d001,1999-10-06,9999-01-01
281869,d001,1993-02-12,9999-01-01
281875,d001,1989-06-10,9999-01-01
281923,d001,1996-11-15,9999-01-01
281929,d001,1996-06-14,2000-02-17
281931,d001,1993-08-23,9999-01-01
281946,d001,1993-04-09,9999-01-01
282025,d001,1993-02-01,1998-11-05
282038,d001,1999-11-10,9999-01-01
282079,d001,1988-06-19,9999-01-01
282084,d001,1986-01-05,9999-01-01
282104,d001,1994-06-22,9999-01-01
282136,d001,1999-06-17,9999-01-01
282160,d001,1995-09-29,1998-03-23
282166,d001,1996-11-27,9999-01-01
282205,d001,1985-02-25,9999-01-01
282213,d001,1986-10-13,9999-01-01
282218,d001,1999-08-12,1999-11-12
282243,d001,1997-07-08,9999-01-01
282269,d001,1991-09-19,9999-01-01
282278,d001,1993-03-13,9999-01-01
282282,d001,1999-05-03,2001-06-02
282286,d001,1994-05-05,9999-01-01
282290,d001,1990-04-24,9999-01-01
282321,d001,1994-11-29,9999-01-01
282330,d001,1998-09-09,9999-01-01
282340,d001,1988-02-14,9999-01-01
282391,d001,1997-10-22,9999-01-01
282413,d001,1997-12-07,9999-01-01
282417,d001,1997-10-15,9999-01-01
282437,d001,1989-11-10,9999-01-01
282450,d001,1998-01-29,9999-01-01
282453,d001,1998-05-17,9999-01-01
282475,d001,2001-03-07,9999-01-01
282477,d001,1999-09-05,9999-01-01
282487,d001,1987-08-01,9999-01-01
282502,d001,1989-02-12,9999-01-01
282504,d001,1987-04-26,9999-01-01
282518,d001,2002-06-02,9999-01-01
282524,d001,1999-05-09,2000-12-31
282531,d001,1991-12-24,9999-01-01
282532,d001,1994-04-12,1996-02-03
282552,d001,1994-07-16,9999-01-01
282555,d001,1995-01-25,9999-01-01
282588,d001,1998-09-24,9999-01-01
282591,d001,1992-03-27,2001-05-19
282592,d001,1985-08-18,9999-01-01
282620,d001,1996-09-29,9999-01-01
282626,d001,1991-09-06,2000-11-13
282639,d001,1998-01-20,9999-01-01
282655,d001,1996-08-25,9999-01-01
282659,d001,1993-03-29,9999-01-01
282674,d001,1999-08-06,9999-01-01
282683,d001,1991-05-02,9999-01-01
282687,d001,1986-05-25,1999-01-14
282702,d001,1999-11-26,2001-07-18
282709,d001,1988-08-18,9999-01-01
282728,d001,1992-10-14,1994-05-17
282764,d001,1991-10-16,9999-01-01
282766,d001,1985-11-23,9999-01-01
282772,d001,1986-08-02,9999-01-01
282776,d001,1985-04-07,9999-01-01
282793,d001,1997-07-19,9999-01-01
282798,d001,1994-11-11,1998-03-26
282805,d001,1987-10-05,9999-01-01
282813,d001,1989-09-18,1995-03-26
282837,d001,1993-04-10,9999-01-01
282849,d001,1987-05-04,9999-01-01
282872,d001,1989-04-06,9999-01-01
282890,d001,1996-03-03,1997-05-02
282898,d001,1997-05-06,1997-11-25
282911,d001,1990-08-27,9999-01-01
282934,d001,1988-02-03,9999-01-01
282937,d001,1990-08-15,9999-01-01
282972,d001,1997-10-01,9999-01-01
282988,d001,1993-07-13,9999-01-01
282999,d001,1995-04-06,9999-01-01
283000,d001,1989-11-16,9999-01-01
283068,d001,1991-12-19,9999-01-01
283070,d001,1990-07-28,9999-01-01
283076,d001,1994-08-11,1999-07-12
283094,d001,1991-10-03,9999-01-01
283099,d001,1992-11-17,9999-01-01
283184,d001,1991-04-16,9999-01-01
283227,d001,1986-05-22,9999-01-01
283232,d001,1985-12-08,1987-05-12
283234,d001,1999-08-23,9999-01-01
283244,d001,1999-07-14,9999-01-01
283258,d001,1990-02-27,9999-01-01
283303,d001,1993-02-06,9999-01-01
283330,d001,1993-10-09,9999-01-01
283350,d001,1997-03-18,1997-09-07
283367,d001,1991-01-03,9999-01-01
283369,d001,1988-04-01,9999-01-01
283409,d001,1998-04-06,9999-01-01
283442,d001,1989-06-05,9999-01-01
283449,d001,1988-05-07,1990-12-09
283506,d001,1993-07-19,9999-01-01
283514,d001,1985-11-07,9999-01-01
283562,d001,1999-06-23,9999-01-01
283580,d001,1993-03-17,9999-01-01
283588,d001,1997-02-21,1999-11-04
283603,d001,1997-05-20,9999-01-01
283625,d001,1996-09-09,9999-01-01
283626,d001,1998-08-05,9999-01-01
283634,d001,1999-03-16,9999-01-01
283641,d001,1994-09-28,9999-01-01
283666,d001,1987-09-04,9999-01-01
283696,d001,1993-08-02,9999-01-01
283698,d001,1988-12-11,9999-01-01
283717,d001,1994-06-22,1998-09-30
283718,d001,1998-11-29,9999-01-01
283739,d001,1985-04-03,9999-01-01
283756,d001,1996-08-17,2000-01-12
283768,d001,2000-02-18,9999-01-01
283773,d001,1985-03-13,9999-01-01
283779,d001,1999-09-08,9999-01-01
283795,d001,1985-09-05,9999-01-01
283824,d001,1992-06-20,9999-01-01
283843,d001,1988-01-13,9999-01-01
283865,d001,1993-10-15,9999-01-01
283869,d001,1996-06-07,9999-01-01
283876,d001,1987-11-28,1988-09-04
283885,d001,1994-07-15,9999-01-01
283897,d001,1999-02-06,9999-01-01
283928,d001,1998-12-14,9999-01-01
283954,d001,1986-11-07,1987-08-04
283963,d001,1995-09-12,9999-01-01
283969,d001,1998-03-20,9999-01-01
284063,d001,1986-08-08,1995-08-10
284064,d001,1990-10-14,9999-01-01
284094,d001,1997-09-15,9999-01-01
284095,d001,1995-01-23,9999-01-01
284133,d001,1997-02-12,1998-11-29
284148,d001,1990-12-26,9999-01-01
284194,d001,1994-10-10,1994-10-30
284199,d001,1989-11-06,1993-09-04
284238,d001,1989-07-20,9999-01-01
284239,d001,1992-06-10,1999-06-26
284259,d001,1990-10-15,9999-01-01
284262,d001,1994-03-15,9999-01-01
284280,d001,1994-10-02,9999-01-01
284292,d001,1987-04-09,9999-01-01
284300,d001,1991-11-29,9999-01-01
284314,d001,1998-10-31,9999-01-01
284324,d001,1993-11-10,9999-01-01
284355,d001,1992-06-22,9999-01-01
284369,d001,1990-08-09,1991-04-25
284404,d001,1996-01-31,9999-01-01
284410,d001,1987-01-02,9999-01-01
284445,d001,2001-03-26,9999-01-01
284457,d001,1992-03-22,9999-01-01
284464,d001,2002-02-23,9999-01-01
284474,d001,1998-12-17,9999-01-01
284478,d001,1998-03-22,9999-01-01
284490,d001,1998-08-05,1998-08-08
284499,d001,2001-04-16,9999-01-01
284526,d001,1992-05-30,9999-01-01
284549,d001,1991-02-15,1998-04-28
284575,d001,1993-02-27,1995-12-11
284602,d001,1988-04-21,9999-01-01
284605,d001,1994-02-03,1994-08-27
284612,d001,1999-11-23,9999-01-01
284624,d001,1999-02-27,9999-01-01
284625,d001,1989-08-19,9999-01-01
284672,d001,1998-11-12,2000-03-18
284682,d001,1995-01-30,9999-01-01
284688,d001,1995-10-16,9999-01-01
284690,d001,1998-01-06,9999-01-01
284704,d001,1990-09-11,9999-01-01
284719,d001,1987-06-04,9999-01-01
284748,d001,1994-06-29,9999-01-01
284753,d001,1988-12-28,9999-01-01
284782,d001,1996-04-07,9999-01-01
284784,d001,1991-12-30,9999-01-01
284806,d001,1996-01-02,9999-01-01
284807,d001,1999-03-18,9999-01-01
284813,d001,1990-06-08,1999-09-07
284840,d001,1994-10-16,9999-01-01
284910,d001,1993-08-06,9999-01-01
284916,d001,1999-01-24,9999-01-01
284938,d001,1998-11-03,9999-01-01
284982,d001,1989-12-13,9999-01-01
284983,d001,1988-10-21,9999-01-01
284998,d001,1999-04-13,9999-01-01
285028,d001,1987-04-06,1994-09-27
285084,d001,1993-08-12,1996-08-19
285100,d001,2000-01-06,9999-01-01
285122,d001,1998-07-12,2001-03-15
285131,d001,1985-04-29,9999-01-01
285145,d001,1992-03-14,9999-01-01
285170,d001,1993-01-27,9999-01-01
285193,d001,1988-04-11,9999-01-01
285215,d001,1993-06-26,9999-01-01
285220,d001,1988-06-16,1999-03-20
285225,d001,1991-11-30,9999-01-01
285238,d001,1992-07-25,9999-01-01
285239,d001,1995-10-02,9999-01-01
285242,d001,1995-01-10,9999-01-01
285243,d001,1995-06-30,9999-01-01
285262,d001,1997-11-05,9999-01-01
285291,d001,1994-06-19,9999-01-01
285301,d001,1990-08-23,1993-12-09
285323,d001,1986-07-29,9999-01-01
285398,d001,1995-01-03,9999-01-01
285410,d001,1997-08-11,9999-01-01
285431,d001,1992-01-16,9999-01-01
285464,d001,1988-06-14,9999-01-01
285584,d001,1998-03-16,9999-01-01
285623,d001,1985-07-31,9999-01-01
285625,d001,1994-09-25,9999-01-01
285627,d001,1990-03-23,9999-01-01
285640,d001,1991-05-08,9999-01-01
285645,d001,1990-08-07,2001-08-13
285679,d001,1987-12-27,9999-01-01
285689,d001,1989-07-21,9999-01-01
285700,d001,1994-07-08,9999-01-01
285701,d001,1986-05-12,9999-01-01
285712,d001,1994-02-12,9999-01-01
285713,d001,1994-04-18,9999-01-01
285715,d001,2000-01-25,2001-04-28
285728,d001,1987-05-29,9999-01-01
285730,d001,1988-11-25,1996-02-06
285779,d001,1987-11-11,2001-05-05
285781,d001,1999-03-06,9999-01-01
285789,d001,1992-12-15,9999-01-01
285833,d001,2001-04-08,9999-01-01
285834,d001,1998-11-27,9999-01-01
285848,d001,1993-10-16,9999-01-01
285887,d001,1997-09-30,9999-01-01
285901,d001,1995-03-27,9999-01-01
285911,d001,1996-11-01,9999-01-01
285914,d001,1991-02-28,9999-01-01
285947,d001,1993-02-22,9999-01-01
286018,d001,1991-02-09,9999-01-01
286064,d001,1996-04-04,2002-05-25
286067,d001,1988-09-04,9999-01-01
286107,d001,1994-01-30,9999-01-01
286116,d001,1989-09-08,1996-07-12
286154,d001,1991-06-29,9999-01-01
286171,d001,1987-06-30,9999-01-01
