emp_no,dept_no,from_date,to_date
225766,d002,04-10-1999,01-01-9999
225835,d002,16-01-1999,01-01-9999
225853,d002,07-09-1998,28-10-1998
225871,d002,29-10-1988,01-01-9999
225881,d002,25-07-1986,01-01-9999
225908,d002,07-07-1993,01-01-9999
225915,d002,28-10-1985,01-01-9999
225928,d002,26-02-1987,01-01-9999
225929,d002,17-10-1998,25-03-2001
225949,d002,18-05-1987,01-01-9999
225963,d002,12-05-1987,01-01-9999
225966,d002,10-03-1985,03-08-1996
225978,d002,14-07-1986,02-07-1997
226019,d002,07-04-1989,01-01-9999
226022,d002,25-11-1998,01-01-9999
226027,d002,29-04-1991,01-01-9999
226033,d002,27-01-1997,01-07-1998
226048,d002,04-09-1989,01-01-9999
226053,d002,03-02-1996,01-01-9999
226061,d002,10-05-1986,01-01-9999
226076,d002,11-07-1987,01-01-9999
226093,d002,15-06-1986,01-01-9999
226122,d002,13-11-1998,01-01-9999
226125,d002,01-08-1987,01-01-9999
226150,d002,16-02-1995,13-09-2000
226174,d002,08-05-1988,01-01-9999
226185,d002,25-12-2000,01-01-9999
226187,d002,09-10-1993,01-01-9999
226198,d002,26-05-1994,01-01-9999
226215,d002,12-05-1993,01-01-9999
226218,d002,22-02-1990,01-01-9999
226249,d002,19-11-1994,01-01-9999
226261,d002,11-05-1991,12-11-1995
226282,d002,27-11-1986,01-01-9999
226333,d002,22-06-1991,01-01-9999
226338,d002,11-11-1997,01-01-9999
226343,d002,12-09-1988,01-01-9999
226359,d002,27-04-1998,01-01-9999
226368,d002,22-05-1991,01-01-9999
226374,d002,12-01-1988,01-01-9999
226413,d002,25-03-1988,01-01-9999
226444,d002,12-04-1999,01-01-9999
226525,d002,30-05-1992,01-01-9999
226539,d002,01-03-1990,18-03-1993
226562,d002,21-07-1985,01-01-9999
226582,d002,25-08-1988,01-01-9999
226597,d002,05-02-1994,01-01-9999
226600,d002,25-07-1987,25-07-1993
226645,d002,07-07-1997,01-01-9999
226648,d002,13-04-1995,19-04-1996
226714,d002,13-08-1995,01-01-9999
226737,d002,12-04-1998,01-01-9999
226739,d002,07-01-1998,01-01-9999
226763,d002,29-04-1992,30-07-1996
226806,d002,05-02-1989,27-09-1998
226858,d002,31-01-1996,01-01-9999
226864,d002,26-03-1989,01-01-9999
226869,d002,26-05-1999,01-01-9999
226891,d002,29-12-1998,01-01-9999
226904,d002,15-03-1996,01-01-9999
226917,d002,27-04-1990,01-01-9999
226944,d002,24-08-1993,01-01-9999
226997,d002,03-07-1994,11-07-1999
227000,d002,26-01-2001,01-01-9999
227009,d002,21-08-2000,13-05-2002
227012,d002,18-02-1985,01-01-9999
227013,d002,04-04-1989,01-01-9999
227030,d002,20-04-1998,01-01-9999
227046,d002,26-04-1999,01-01-9999
227088,d002,12-02-1995,01-01-9999
227104,d002,04-09-1986,07-06-1991
227113,d002,29-07-1990,09-04-1994
227186,d002,23-10-1986,10-06-1988
227190,d002,04-05-1995,01-01-9999
227214,d002,23-02-1998,01-01-9999
227221,d002,24-04-1989,30-07-1989
227222,d002,08-10-1999,01-01-9999
227241,d002,11-09-1995,01-01-9999
227251,d002,20-01-1990,01-01-9999
227255,d002,24-02-1998,01-01-9999
227264,d002,18-10-1989,15-07-2001
227278,d002,15-11-1998,01-01-9999
227352,d002,03-03-1996,01-01-9999
227362,d002,30-05-1996,26-12-1998
227433,d002,30-10-1994,01-01-9999
227464,d002,09-05-1988,01-01-9999
227478,d002,07-12-1989,01-01-9999
227498,d002,07-11-1996,01-01-9999
227535,d002,04-11-1997,01-01-9999
227547,d002,28-06-1987,01-01-9999
227557,d002,26-06-1996,17-01-1998
227562,d002,13-04-1994,27-02-1995
227569,d002,19-09-1988,01-01-9999
227579,d002,14-12-1999,24-04-2002
227592,d002,02-01-1998,01-01-9999
227596,d002,17-09-1987,10-10-1988
227602,d002,09-11-1987,12-01-1992
227614,d002,26-04-1985,01-01-9999
227622,d002,27-03-1989,29-04-2000
227625,d002,31-03-1991,01-01-9999
227646,d002,16-04-1996,01-01-9999
227652,d002,16-04-1990,24-06-1991
227679,d002,02-09-1996,01-01-9999
227681,d002,30-11-1998,01-01-9999
227714,d002,04-02-1999,01-01-9999
227740,d002,02-05-1994,21-11-1999
227741,d002,30-06-1998,01-01-9999
227753,d002,24-08-1990,01-01-9999
227754,d002,20-08-1995,01-01-9999
227765,d002,03-11-1996,10-01-1997
227769,d002,16-09-1992,01-01-9999
227773,d002,13-12-1991,01-01-9999
227776,d002,16-04-2001,01-01-9999
227787,d002,25-10-1987,01-01-9999
227795,d002,05-05-1986,01-01-9999
227799,d002,20-03-1991,01-01-9999
227859,d002,12-05-1992,01-01-9999
227861,d002,21-05-1989,01-01-9999
227876,d002,27-04-1986,17-04-1991
227882,d002,31-08-1992,01-09-1996
227896,d002,16-03-1995,01-01-9999
227920,d002,13-02-1993,01-01-9999
227955,d002,11-07-1998,01-01-9999
227958,d002,15-07-1989,01-01-9999
227968,d002,09-09-1998,01-01-9999
227973,d002,17-12-1986,01-01-9999
227976,d002,28-08-1996,01-01-9999
228045,d002,18-11-1992,01-01-9999
228046,d002,01-02-1989,21-02-1992
228057,d002,16-12-1994,01-01-9999
228064,d002,28-07-1988,25-12-1996
228066,d002,11-01-1996,01-01-9999
228108,d002,23-04-1995,01-01-9999
228158,d002,23-04-1989,01-01-9999
228167,d002,14-05-1991,15-01-1999
228194,d002,27-10-1994,01-01-9999
228252,d002,27-04-1988,01-01-9999
228273,d002,03-02-1986,01-01-9999
228310,d002,21-09-1992,01-01-9999
228337,d002,18-05-1998,01-01-9999
228338,d002,20-07-1993,16-03-2000
228373,d002,14-05-1995,01-01-9999
228389,d002,23-03-1989,01-01-9999
228433,d002,22-07-1993,01-01-9999
228440,d002,13-04-1994,01-01-9999
228444,d002,05-06-1995,25-06-1997
228480,d002,23-03-1987,01-01-9999
228490,d002,13-03-1995,01-01-9999
228492,d002,05-03-1985,01-01-9999
228504,d002,29-12-1992,01-01-9999
228512,d002,05-01-2001,01-01-9999
228527,d002,04-02-1990,01-01-9999
228542,d002,24-06-1999,01-01-9999
228557,d002,09-06-1992,01-01-9999
228579,d002,07-12-1986,01-01-9999
228592,d002,25-06-1985,01-01-9999
228622,d002,16-06-1986,01-01-9999
228638,d002,19-11-1986,01-01-9999
228669,d002,27-04-1987,24-07-2002
228671,d002,30-08-1989,01-01-9999
228710,d002,01-11-1999,01-01-9999
228724,d002,05-01-2000,01-01-9999
228751,d002,04-04-1989,01-01-9999
228756,d002,20-09-1993,01-01-9999
228762,d002,10-01-1989,11-05-1998
228772,d002,30-05-1995,27-08-1996
228777,d002,09-08-1994,01-01-9999
228787,d002,23-01-1992,01-01-9999
228797,d002,22-08-1994,01-01-9999
228801,d002,17-02-1986,15-07-2002
228859,d002,23-08-1986,01-01-9999
228883,d002,07-07-1988,01-01-9999
228891,d002,27-03-1999,23-02-2002
228900,d002,04-02-1998,01-01-9999
228906,d002,10-12-1993,01-01-9999
228965,d002,07-05-1998,01-01-9999
228981,d002,05-05-1992,01-01-9999
229012,d002,28-04-1992,01-01-9999
229016,d002,27-02-1986,01-01-9999
229025,d002,22-08-1991,01-01-9999
229037,d002,08-04-1987,01-01-9999
229044,d002,05-11-1998,01-01-9999
229056,d002,01-06-1985,01-01-9999
229067,d002,29-03-1992,01-03-1998
229075,d002,23-11-1992,01-01-9999
229108,d002,26-05-1997,01-01-9999
229110,d002,18-06-1995,01-01-9999
229141,d002,18-02-1996,01-01-9999
229187,d002,19-08-1998,01-01-9999
229206,d002,06-01-1990,22-09-2000
229244,d002,04-12-1993,01-01-9999
229277,d002,07-03-1989,01-01-9999
229357,d002,06-10-1989,01-01-9999
229444,d002,26-01-1988,01-01-9999
229454,d002,15-11-1998,01-01-9999
229463,d002,31-07-1990,01-01-9999
229465,d002,23-10-1986,01-01-9999
229472,d002,25-08-1993,01-01-9999
229488,d002,03-10-1985,09-12-2000
229503,d002,04-01-1989,01-01-9999
229514,d002,17-01-1997,01-01-9999
229521,d002,01-09-1986,04-03-1993
229541,d002,23-08-1985,01-01-9999
229548,d002,25-06-1997,01-01-9999
229592,d002,18-06-2001,19-07-2001
229631,d002,20-01-1996,01-01-9999
229636,d002,12-04-1993,01-01-9999
229637,d002,19-09-1998,01-01-9999
229643,d002,05-04-1993,01-01-9999
229655,d002,04-11-1995,01-01-9999
229682,d002,12-04-1997,14-07-1997
229702,d002,15-11-1994,01-01-9999
229714,d002,21-05-1997,01-01-9999
229717,d002,05-07-1985,01-01-9999
229787,d002,28-08-1991,01-01-9999
229805,d002,24-10-1999,01-01-9999
229821,d002,03-05-1997,01-01-9999
229823,d002,08-04-1995,01-01-9999
229837,d002,07-06-1996,01-01-9999
229888,d002,08-08-1988,01-01-9999
229892,d002,13-12-1990,01-01-9999
229894,d002,20-12-1994,01-01-9999
229949,d002,27-06-1994,01-01-9999
229964,d002,30-05-1995,22-12-2000
229975,d002,01-03-1993,10-08-1999
229980,d002,26-07-1987,01-01-9999
229989,d002,22-10-1999,01-01-9999
230100,d002,20-02-1987,01-01-9999
230138,d002,23-10-1988,01-01-9999
230142,d002,04-02-2000,01-01-9999
230149,d002,15-06-1988,01-01-9999
230163,d002,26-06-1998,01-01-9999
230167,d002,18-10-1995,01-01-9999
230193,d002,12-02-1986,01-01-9999
230215,d002,29-10-1987,01-01-9999
230217,d002,11-01-1993,01-01-9999
230316,d002,23-06-1995,01-01-9999
230335,d002,01-07-1998,01-01-9999
230381,d002,09-12-1996,01-01-9999
230391,d002,16-12-1996,01-04-2001
230397,d002,28-07-1997,01-01-9999
230429,d002,25-07-1994,20-11-1999
230458,d002,04-10-1989,01-01-9999
230487,d002,18-12-1990,01-01-9999
230517,d002,08-07-1986,01-01-9999
230525,d002,12-09-1985,01-01-9999
230544,d002,29-11-1991,03-04-1993
230574,d002,24-02-1990,03-01-1999
230579,d002,19-03-1994,01-01-9999
230587,d002,09-10-1995,01-01-9999
230614,d002,14-09-1999,03-07-2000
230637,d002,10-01-1995,01-01-9999
230665,d002,04-09-1995,25-07-1999
230730,d002,10-05-1990,30-11-2000
230758,d002,27-11-1997,01-01-9999
230766,d002,24-08-1995,01-01-9999
230772,d002,22-09-1998,01-01-9999
230779,d002,19-01-1989,01-01-9999
230800,d002,20-10-1995,01-01-9999
230821,d002,03-07-1997,21-03-2000
230841,d002,03-08-1986,01-01-9999
230860,d002,26-08-1993,10-09-1998
230861,d002,09-06-1995,01-01-9999
230891,d002,02-11-1999,01-01-9999
230899,d002,23-01-1994,01-01-9999
231012,d002,01-12-1992,01-01-9999
231024,d002,18-08-1995,01-01-9999
231049,d002,27-09-1992,01-01-9999
231059,d002,30-12-1988,01-01-9999
231073,d002,06-06-1988,01-01-9999
231088,d002,26-11-1997,27-09-2000
231095,d002,19-08-1995,01-01-9999
231097,d002,07-03-1987,12-12-1997
231130,d002,02-03-1995,01-01-9999
231139,d002,26-04-1996,01-01-9999
231147,d002,29-02-1992,14-03-2000
231158,d002,09-11-1990,01-01-9999
231181,d002,13-02-1992,01-01-9999
231213,d002,11-10-1987,27-08-1995
231215,d002,21-05-1996,01-01-9999
231218,d002,10-08-2001,01-01-9999
231242,d002,06-06-1999,01-01-9999
231248,d002,12-04-1996,01-01-9999
231277,d002,03-05-2000,01-01-9999
231281,d002,06-02-1995,01-01-9999
231299,d002,27-01-1992,01-01-9999
231307,d002,15-05-1997,25-02-2001
231308,d002,20-09-1987,01-01-9999
231314,d002,02-01-1990,03-05-1994
231317,d002,27-05-1993,06-07-1993
231363,d002,11-11-2000,01-01-9999
231378,d002,19-08-1998,17-01-2001
231404,d002,20-09-2001,29-10-2001
231411,d002,28-06-1993,01-01-9999
231421,d002,05-06-1995,01-01-9999
231432,d002,25-11-1989,01-01-9999
231435,d002,15-02-1991,01-01-9999
231451,d002,23-11-1985,01-01-9999
231454,d002,14-07-1989,01-01-9999
231496,d002,17-11-2000,01-01-9999
231505,d002,22-02-1993,01-01-9999
231513,d002,02-11-1987,01-01-9999
231516,d002,18-05-1996,01-01-9999
231525,d002,20-05-1991,01-01-9999
231530,d002,23-06-1991,01-01-9999
231544,d002,20-06-1986,01-01-9999
231559,d002,06-05-1993,01-01-9999
231590,d002,24-12-1989,01-01-9999
231601,d002,08-09-1992,01-01-9999
231610,d002,14-05-1985,04-10-1995
231611,d002,21-08-1986,01-01-9999
231617,d002,08-04-1990,01-01-9999
231623,d002,17-11-1999,01-01-9999
231631,d002,04-07-1997,01-01-9999
231651,d002,18-07-1986,01-01-9999
231668,d002,30-12-1995,01-01-9999
231690,d002,09-06-1992,01-01-9999
231713,d002,26-05-1988,01-01-9999
231752,d002,15-09-1990,01-01-9999
231759,d002,11-02-1987,01-01-9999
231821,d002,05-01-1997,01-01-9999
231864,d002,28-01-1992,30-10-1998
231884,d002,07-06-1991,01-01-9999
231989,d002,17-09-1988,01-01-9999
232017,d002,20-03-1985,01-01-9999
232065,d002,03-07-1999,01-01-9999
232079,d002,03-01-1998,01-01-9999
232106,d002,30-11-1992,15-05-1995
232122,d002,15-02-1992,01-01-9999
232152,d002,01-08-1995,01-01-9999
232163,d002,17-12-1996,01-01-9999
232194,d002,31-08-1996,01-01-9999
232198,d002,03-03-1990,01-01-9999
232216,d002,04-03-1988,01-01-9999
232231,d002,05-03-1998,01-01-9999
232240,d002,25-10-1993,19-03-1995
232280,d002,26-12-1993,01-01-9999
232301,d002,12-04-1985,01-01-9999
232310,d002,27-10-1986,03-05-1994
232316,d002,19-02-1986,01-01-9999
232356,d002,20-08-1987,01-01-9999
232363,d002,12-11-1991,01-01-9999
232382,d002,19-10-1995,01-01-9999
232444,d002,13-08-1997,23-01-2000
232446,d002,11-05-1995,01-01-9999
232447,d002,31-03-1997,01-01-9999
232477,d002,28-08-1997,01-01-9999
232510,d002,06-06-1996,01-01-9999
232511,d002,21-05-1990,01-01-9999
232559,d002,12-08-1986,01-01-9999
232645,d002,28-06-1987,03-11-1988
232656,d002,27-09-1997,06-06-1999
232673,d002,12-08-1994,31-08-1994
232692,d002,01-04-1997,01-01-9999
232696,d002,10-11-1991,01-01-9999
232718,d002,23-03-1985,01-01-9999
232754,d002,01-02-1994,08-10-1998
232799,d002,05-08-1990,07-02-2001
232803,d002,23-01-1991,01-01-9999
232857,d002,04-12-1987,01-01-9999
232879,d002,30-07-1993,01-01-9999
232884,d002,11-03-1993,01-01-9999
232891,d002,29-11-1996,01-01-9999
232897,d002,15-10-1986,01-01-9999
232902,d002,15-04-1994,27-04-2000
232908,d002,26-09-1988,29-11-1991
232909,d002,03-09-1989,01-01-9999
232913,d002,26-03-1999,27-11-2001
232921,d002,15-09-1988,01-01-9999
232954,d002,09-05-1998,01-01-9999
232955,d002,03-12-1988,01-01-9999
232972,d002,01-02-1989,01-01-9999
232980,d002,29-10-1991,01-01-9999
233001,d002,25-02-1993,01-01-9999
233049,d002,09-11-1986,01-01-9999
233055,d002,02-01-1995,01-01-9999
233075,d002,28-09-1997,01-01-9999
233111,d002,02-01-1994,28-04-1996
233119,d002,09-02-1992,01-01-9999
233131,d002,23-12-1996,01-01-9999
233135,d002,30-12-1995,01-01-9999
233138,d002,23-11-1998,03-12-1999
233154,d002,19-06-1997,25-11-1998
233206,d002,01-06-1998,11-01-2000
233221,d002,21-02-1991,01-01-9999
233258,d002,27-11-1987,01-01-9999
233269,d002,01-04-1988,01-01-9999
233280,d002,08-10-1989,01-01-9999
233305,d002,23-06-1990,01-01-9999
233327,d002,04-07-2000,01-01-9999
233353,d002,22-03-1990,01-01-9999
233362,d002,04-05-1999,01-01-9999
233391,d002,06-08-1986,01-01-9999
233393,d002,14-12-1999,01-01-9999
233405,d002,31-07-1988,01-01-9999
233410,d002,15-12-1988,01-01-9999
233428,d002,07-04-1995,01-01-9999
233435,d002,05-05-1997,01-01-9999
233456,d002,25-07-1994,01-01-9999
233482,d002,04-05-1992,01-01-9999
233489,d002,18-11-1999,01-01-9999
233527,d002,12-05-1987,01-01-9999
233585,d002,08-10-1992,01-01-9999
233626,d002,17-07-1988,27-12-1999
233632,d002,30-12-1997,01-01-9999
233641,d002,15-11-1995,01-01-9999
233646,d002,03-08-1990,01-01-9999
233688,d002,27-03-1995,01-01-9999
233692,d002,09-07-1995,01-01-9999
233705,d002,02-02-1998,01-01-9999
233828,d002,03-03-1987,01-01-9999
233882,d002,11-03-1995,24-05-1995
233908,d002,23-07-1997,01-01-9999
233914,d002,11-07-1991,01-01-9999
233932,d002,29-08-1998,01-01-9999
234008,d002,10-05-1996,01-01-9999
234012,d002,18-02-1995,17-11-1995
234066,d002,13-04-1999,01-01-9999
234083,d002,29-11-1988,01-01-9999
234156,d002,27-08-1988,01-01-9999
234162,d002,25-01-1997,01-01-9999
234163,d002,07-12-1991,01-01-9999
234173,d002,16-08-1992,01-01-9999
234211,d002,03-02-1991,01-01-9999
234212,d002,04-11-1987,03-02-1995
234235,d002,13-12-1986,01-01-9999
234267,d002,26-06-1991,01-01-9999
234278,d002,14-11-1990,05-12-1993
234321,d002,03-08-1996,26-07-2000
234324,d002,08-10-1997,01-01-9999
234337,d002,10-08-1992,01-01-9999
234350,d002,03-11-1996,01-01-9999
234353,d002,02-01-1993,01-01-9999
234378,d002,23-09-1991,01-01-9999
234379,d002,07-12-1996,31-01-1999
234386,d002,07-11-1986,01-01-9999
234426,d002,04-11-1988,01-01-9999
234444,d002,14-10-1999,01-01-9999
234469,d002,31-03-1991,01-01-9999
234496,d002,21-08-1989,01-01-9999
234518,d002,31-05-1994,01-01-9999
234534,d002,28-03-1991,01-01-9999
234542,d002,29-04-1997,01-01-9999
234560,d002,10-06-1999,01-01-9999
234569,d002,20-03-1985,01-01-9999
234581,d002,26-09-1987,01-01-9999
234584,d002,20-08-1990,01-01-9999
234588,d002,19-11-1990,01-01-9999
234650,d002,03-10-1996,23-09-1998
234652,d002,22-04-1992,01-01-9999
234677,d002,13-08-1985,01-01-9999
234698,d002,26-02-1994,01-01-9999
234700,d002,24-08-1989,01-01-9999
234704,d002,29-09-1993,01-01-9999
234713,d002,21-02-1986,01-01-9999
234720,d002,02-11-1989,01-01-9999
234758,d002,30-11-1997,01-01-9999
234764,d002,19-04-1992,01-01-9999
234794,d002,20-04-1988,01-01-9999
234800,d002,05-05-1989,01-01-9999
234801,d002,08-07-1986,01-01-9999
234822,d002,23-06-1994,25-11-1996
234835,d002,29-12-1998,01-01-9999
234845,d002,12-08-1997,01-01-9999
234854,d002,13-07-1998,01-01-9999
234891,d002,20-01-1988,01-01-9999
234936,d002,13-12-1998,01-01-9999
234959,d002,16-06-1987,01-01-9999
234983,d002,13-07-1990,01-01-9999
235015,d002,19-08-1990,01-01-9999
235029,d002,04-08-1990,01-01-9999
235035,d002,21-01-1988,01-01-9999
235057,d002,21-11-1997,01-01-9999
235063,d002,14-02-1987,01-01-9999
235072,d002,16-02-1990,01-01-9999
235088,d002,02-11-1986,01-01-9999
235095,d002,23-04-1990,01-01-9999
235110,d002,17-08-1988,01-01-9999
235118,d002,23-01-1991,06-09-1996
235121,d002,02-08-1995,01-01-9999
235123,d002,14-01-1998,01-01-9999
235165,d002,07-02-1988,01-01-9999
235169,d002,10-03-1997,01-01-9999
235173,d002,14-11-1996,16-11-1999
235186,d002,22-08-1985,01-01-9999
235193,d002,29-07-1996,01-01-9999
235258,d002,04-11-1999,01-01-9999
235268,d002,22-03-1995,02-12-1995
235273,d002,11-03-1988,01-01-9999
235286,d002,13-11-1985,09-12-1994
235288,d002,29-07-1995,01-01-9999
235336,d002,18-11-1986,01-01-9999
235353,d002,25-02-1990,01-01-9999
235358,d002,31-08-1985,01-01-9999
235359,d002,24-12-1993,01-01-9999
235398,d002,25-06-1994,01-01-9999
235420,d002,25-02-1992,01-01-9999
235423,d002,06-06-1989,10-06-1999
235434,d002,07-09-1997,01-01-9999
235490,d002,07-04-1996,01-01-9999
235498,d002,29-07-1988,01-01-9999
235521,d002,01-06-1991,01-01-9999
235551,d002,24-12-1992,01-01-9999
235562,d002,24-01-2000,01-01-9999
235566,d002,22-04-1985,01-01-9999
235607,d002,06-09-1989,03-06-1995
235609,d002,11-03-1985,01-01-9999
235623,d002,10-01-1997,01-01-9999
235642,d002,03-04-1988,01-01-9999
235643,d002,29-03-1995,01-01-9999
235697,d002,28-08-1994,01-01-9999
235727,d002,23-05-1998,01-01-9999
235769,d002,13-04-1990,01-01-9999
235787,d002,06-10-1997,01-01-9999
235797,d002,04-09-1991,24-09-1999
235803,d002,08-02-1989,01-01-9999
235825,d002,01-01-2000,01-01-9999
235827,d002,20-12-1991,01-01-9999
235856,d002,05-02-1987,25-06-1991
235893,d002,03-10-1986,01-01-9999
235903,d002,28-12-1996,01-01-9999
235910,d002,21-01-1991,01-01-9999
235935,d002,17-12-1989,27-10-1996
235949,d002,27-11-1999,01-01-9999
235950,d002,01-10-1989,01-01-9999
236024,d002,08-01-1990,01-01-9999
236033,d002,17-03-1999,01-01-9999
236051,d002,01-04-1998,01-01-9999
236082,d002,22-08-1985,01-01-9999
236099,d002,21-06-1994,01-01-9999
236113,d002,13-02-1989,01-01-9999
236126,d002,05-12-1995,01-01-9999
236141,d002,17-07-1990,11-02-1999
236208,d002,24-07-1997,01-01-9999
236220,d002,29-01-1997,06-01-1999
236222,d002,17-08-1999,01-01-9999
236253,d002,07-12-1994,01-01-9999
236309,d002,08-10-1996,01-01-9999
236332,d002,06-07-1987,01-01-9999
236344,d002,24-10-1985,05-10-2001
236347,d002,16-09-1993,01-01-9999
236360,d002,21-11-1996,01-01-9999
236365,d002,14-11-1994,16-07-1999
236378,d002,07-07-1996,21-01-1997
236395,d002,13-01-1997,01-01-9999
236425,d002,13-10-1989,01-01-9999
236432,d002,02-03-1999,01-01-9999
236443,d002,01-05-1990,31-08-1998
236444,d002,16-06-1985,01-01-9999
236455,d002,12-12-1987,01-01-9999
236456,d002,08-08-1996,01-01-9999
236513,d002,19-10-1985,01-01-9999
236522,d002,25-12-1999,01-01-9999
236562,d002,03-10-1986,01-01-9999
236568,d002,18-12-1990,28-04-1996
236581,d002,17-12-1987,01-01-9999
236588,d002,14-08-1990,01-01-9999
236596,d002,10-10-1994,01-01-9999
236605,d002,12-04-1991,01-01-9999
236609,d002,22-05-1987,01-01-9999
236611,d002,24-07-1989,01-01-9999
236613,d002,25-12-1990,01-01-9999
236636,d002,26-08-1985,01-01-9999
236639,d002,13-11-1986,23-12-1986
236658,d002,20-06-1986,01-01-9999
236666,d002,10-07-1986,01-01-9999
236673,d002,27-01-1999,01-01-9999
236679,d002,07-10-1985,29-01-1998
236700,d002,04-06-1993,01-01-9999
236719,d002,04-08-1993,01-01-9999
236735,d002,14-08-1990,03-05-1998
236745,d002,29-01-1999,01-01-9999
236769,d002,14-03-1996,01-01-9999
236804,d002,22-10-1991,01-01-9999
236821,d002,11-04-1997,26-01-1998
236823,d002,06-04-1994,01-01-9999
236890,d002,16-09-1999,08-10-2000
236914,d002,25-04-1993,01-01-9999
236923,d002,07-03-1991,01-01-9999
236967,d002,05-01-1998,01-01-9999
236973,d002,10-02-1989,01-01-9999
236978,d002,29-09-1989,27-12-2001
236987,d002,23-10-1993,01-01-9999
237055,d002,29-08-1991,19-07-1996
237069,d002,23-05-1987,01-01-9999
237076,d002,28-07-1987,01-01-9999
237092,d002,02-07-1989,01-01-9999
237099,d002,20-12-1991,01-01-9999
237100,d002,28-12-1996,01-01-9999
237114,d002,12-05-2000,01-01-9999
237141,d002,28-06-1992,08-12-1993
237143,d002,03-11-1999,06-11-2001
237152,d002,02-07-1993,12-04-1994
237162,d002,09-05-2002,01-01-9999
237163,d002,29-05-1993,01-01-9999
237177,d002,29-04-1998,15-06-1999
237184,d002,21-07-1991,19-06-1993
237187,d002,21-02-1998,01-01-9999
237195,d002,19-11-1989,01-01-9999
237215,d002,29-08-1992,01-01-9999
237250,d002,01-09-1993,01-01-9999
237251,d002,14-07-1999,01-01-9999
237277,d002,04-12-1995,15-11-2001
237304,d002,28-11-1997,01-01-9999
237310,d002,18-07-1992,01-01-9999
237335,d002,26-01-2000,01-01-9999
237348,d002,27-10-1988,01-01-9999
237364,d002,09-11-1985,01-01-9999
237431,d002,02-07-1989,09-11-1999
237489,d002,11-04-1996,01-01-9999
237503,d002,27-10-1993,01-01-9999
237526,d002,12-09-1989,01-01-9999
237537,d002,18-01-1986,01-01-9999
237575,d002,18-10-1999,01-01-9999
237578,d002,10-08-1985,01-01-9999
237585,d002,29-10-1999,01-01-9999
237597,d002,21-04-1993,01-01-9999
237613,d002,28-09-1994,01-01-9999
237648,d002,26-10-1990,13-04-1991
237654,d002,15-04-1996,01-01-9999
237666,d002,23-04-1988,01-01-9999
237667,d002,26-02-1995,01-01-9999
237698,d002,19-11-1998,01-01-9999
237701,d002,18-04-1993,01-01-9999
237728,d002,07-10-1992,13-03-1995
237729,d002,22-02-1990,01-01-9999
237779,d002,08-08-1993,01-01-9999
237849,d002,16-09-1999,01-01-9999
237887,d002,23-05-1991,01-01-9999
237897,d002,17-11-1998,01-01-9999
237915,d002,18-07-1985,01-01-9999
237921,d002,11-07-1996,01-01-9999
237955,d002,05-04-1986,19-01-2000
238030,d002,27-07-1990,01-01-9999
238034,d002,12-11-1999,01-01-9999
238046,d002,16-09-1986,01-01-9999
238055,d002,17-11-1986,01-01-9999
238066,d002,10-06-1991,01-01-9999
238087,d002,05-07-1999,21-08-2000
238095,d002,09-05-1997,01-01-9999
238175,d002,02-05-1988,01-01-9999
238196,d002,20-11-1993,01-01-9999
238201,d002,22-06-1987,01-01-9999
238206,d002,23-07-1999,01-01-9999
238235,d002,27-06-1986,01-01-9999
238243,d002,30-12-1999,01-01-9999
238249,d002,01-02-1988,01-01-9999
238320,d002,17-03-1997,01-01-9999
238361,d002,03-07-1996,01-01-9999
238373,d002,11-05-1992,09-10-1993
238400,d002,13-12-1986,01-01-9999
238423,d002,10-05-1985,01-01-9999
238435,d002,28-07-2002,01-01-9999
238445,d002,27-08-1994,01-01-9999
238501,d002,16-03-1992,01-01-9999
238585,d002,09-08-1988,01-01-9999
238589,d002,28-08-1987,12-01-1995
238638,d002,30-07-1992,01-01-9999
238675,d002,18-09-1989,01-01-9999
238688,d002,29-05-1990,01-01-9999
238727,d002,09-07-1990,18-06-1995
238757,d002,29-05-1989,01-01-9999
238760,d002,11-11-1992,01-01-9999
238774,d002,21-02-1999,01-01-9999
238777,d002,13-04-1985,01-01-9999
238784,d002,28-10-1995,01-01-9999
238901,d002,05-12-1985,16-05-1988
238911,d002,21-10-1991,01-01-9999
238930,d002,30-04-1987,01-01-9999
238932,d002,06-09-1997,01-01-9999
238948,d002,18-09-1989,01-01-9999
238983,d002,04-04-1994,01-01-9999
239014,d002,15-04-1995,01-01-9999
239016,d002,17-09-1987,08-09-1995
239022,d002,10-02-1991,01-01-9999
239035,d002,06-02-1996,01-01-9999
239045,d002,21-10-1985,04-05-1989
239050,d002,19-04-1986,11-05-1991
239064,d002,12-07-1997,01-01-9999
239077,d002,31-07-1986,01-01-9999
239126,d002,19-03-1993,01-01-9999
239128,d002,20-05-1997,01-01-9999
239132,d002,30-04-1995,17-05-2002
239134,d002,22-04-1985,01-01-9999
239156,d002,06-09-1999,01-01-9999
239220,d002,09-01-1999,01-01-9999
239226,d002,01-04-1995,01-01-9999
239241,d002,26-03-1996,01-01-9999
239246,d002,11-12-1996,01-01-9999
239265,d002,11-05-1987,01-01-9999
239284,d002,26-05-1999,01-01-9999
239285,d002,05-02-1989,01-01-9999
239289,d002,07-05-1990,01-01-9999
239292,d002,22-04-1992,28-12-1993
239309,d002,19-08-1991,01-01-9999
239332,d002,29-01-1994,01-01-9999
239336,d002,18-03-1995,01-01-9999
239337,d002,12-11-1993,01-01-9999
239358,d002,16-04-1987,01-01-9999
