emp_no,dept_no,from_date,to_date
240586,d003,1998-10-18,9999-01-01
240596,d003,1985-06-23,9999-01-01
240600,d003,1989-10-11,9999-01-01
240648,d003,1993-11-23,9999-01-01
240654,d003,1992-08-18,9999-01-01
240700,d003,1989-08-28,9999-01-01
240766,d003,1994-09-12,1995-10-27
240773,d003,1990-12-11,9999-01-01
240774,d003,1994-04-07,1996-08-22
240809,d003,1997-01-29,2001-07-23
240849,d003,1991-11-29,9999-01-01
240885,d003,1992-06-30,2000-04-28
240923,d003,1997-02-18,2000-01-10
240998,d003,1986-08-09,9999-01-01
241020,d003,1996-01-26,2002-03-26
241179,d003,1997-04-17,9999-01-01
241182,d003,1986-07-15,9999-01-01
241194,d003,1985-05-21,9999-01-01
241207,d003,1993-03-17,2000-06-01
241215,d003,1997-11-23,9999-01-01
241216,d003,1986-10-10,9999-01-01
241225,d003,1988-11-06,9999-01-01
241227,d003,1993-05-19,9999-01-01
241235,d003,1996-09-15,1998-04-20
241252,d003,1997-10-06,9999-01-01
241270,d003,1985-03-23,9999-01-01
241288,d003,1986-03-31,9999-01-01
241309,d003,1998-07-03,1999-10-13
241313,d003,1998-05-30,9999-01-01
241343,d003,1994-11-05,9999-01-01
241350,d003,1996-07-10,9999-01-01
241352,d003,1995-01-04,9999-01-01
241354,d003,1987-03-31,9999-01-01
241381,d003,1989-02-10,9999-01-01
241414,d003,1999-09-08,9999-01-01
241432,d003,1985-07-12,9999-01-01
241461,d003,1991-12-28,1995-05-26
241538,d003,1991-11-26,9999-01-01
241557,d003,1996-03-22,9999-01-01
241586,d003,1992-06-30,9999-01-01
241617,d003,1999-03-27,9999-01-01
241630,d003,2000-11-19,9999-01-01
241658,d003,1992-12-25,1998-02-01
241663,d003,1993-02-23,9999-01-01
241723,d003,1995-04-12,9999-01-01
241733,d003,1998-09-22,9999-01-01
241760,d003,1985-03-22,9999-01-01
241769,d003,1992-11-23,9999-01-01
241791,d003,1997-05-22,2001-08-02
241858,d003,1992-10-15,9999-01-01
241873,d003,1997-10-31,2001-03-19
241910,d003,1998-11-06,9999-01-01
241913,d003,1988-08-12,9999-01-01
241925,d003,1990-12-24,9999-01-01
241943,d003,1988-06-05,1997-12-17
241948,d003,1996-09-24,9999-01-01
241969,d003,1987-01-27,9999-01-01
241981,d003,1986-11-27,9999-01-01
241989,d003,1994-01-14,9999-01-01
242018,d003,1994-12-26,9999-01-01
242030,d003,1985-11-03,9999-01-01
242032,d003,1998-05-19,2000-08-07
242065,d003,1985-03-30,9999-01-01
242075,d003,1991-05-02,9999-01-01
242077,d003,1994-10-13,9999-01-01
242117,d003,1995-01-27,1999-11-06
242121,d003,1992-11-15,9999-01-01
242136,d003,1986-05-10,1986-07-11
242142,d003,1999-02-07,9999-01-01
242147,d003,1988-04-07,9999-01-01
242148,d003,2001-10-06,9999-01-01
242218,d003,1991-06-17,9999-01-01
242230,d003,1986-06-14,1990-08-12
242234,d003,1987-08-23,9999-01-01
242256,d003,1996-06-14,9999-01-01
242271,d003,1993-05-03,9999-01-01
242296,d003,1998-04-14,9999-01-01
242297,d003,1991-10-28,9999-01-01
242299,d003,1985-09-02,2000-10-19
242326,d003,1987-09-29,9999-01-01
242327,d003,1992-03-06,9999-01-01
242360,d003,1987-12-02,9999-01-01
242370,d003,1997-09-15,9999-01-01
242372,d003,1999-03-09,9999-01-01
242386,d003,1993-01-06,9999-01-01
242388,d003,1992-12-02,9999-01-01
242437,d003,1996-04-15,9999-01-01
242447,d003,1989-02-12,9999-01-01
242449,d003,1991-11-30,9999-01-01
242494,d003,1988-01-02,9999-01-01
242498,d003,1991-06-19,9999-01-01
242510,d003,1992-10-20,9999-01-01
242521,d003,1989-11-20,9999-01-01
242692,d003,1998-08-23,9999-01-01
242693,d003,1993-03-12,9999-01-01
242709,d003,1993-09-09,9999-01-01
242722,d003,1988-02-01,9999-01-01
242730,d003,1999-05-19,9999-01-01
242740,d003,1996-03-25,9999-01-01
242770,d003,1991-10-12,9999-01-01
242777,d003,1993-12-05,9999-01-01
242798,d003,1994-07-14,9999-01-01
242810,d003,1989-11-08,9999-01-01
242811,d003,1993-02-24,9999-01-01
242847,d003,1989-10-11,1994-03-04
242881,d003,1999-05-28,9999-01-01
242916,d003,1991-05-28,9999-01-01
242927,d003,1988-10-07,9999-01-01
242934,d003,1985-03-13,1996-01-03
242943,d003,1999-04-14,9999-01-01
242969,d003,1999-10-30,9999-01-01
242970,d003,1996-09-20,9999-01-01
243000,d003,1994-10-12,9999-01-01
243019,d003,1992-12-04,9999-01-01
243025,d003,1991-09-03,1997-12-13
243027,d003,1992-03-25,1994-03-18
243033,d003,1996-09-04,9999-01-01
243035,d003,1986-04-16,9999-01-01
243053,d003,1999-03-08,9999-01-01
243125,d003,1997-04-16,9999-01-01
243133,d003,1985-12-14,9999-01-01
243137,d003,1992-07-18,2000-10-04
243149,d003,1997-09-10,9999-01-01
243155,d003,1999-07-16,9999-01-01
243203,d003,1985-12-19,9999-01-01
243239,d003,1995-03-16,9999-01-01
243278,d003,1992-01-06,9999-01-01
243284,d003,1994-12-17,9999-01-01
243322,d003,1993-11-13,1997-09-01
243331,d003,1994-09-08,9999-01-01
243380,d003,1993-11-18,9999-01-01
243390,d003,1985-05-27,9999-01-01
243409,d003,1990-11-10,9999-01-01
243415,d003,1998-12-01,2000-05-04
243428,d003,1986-01-31,9999-01-01
243442,d003,1994-09-27,9999-01-01
243467,d003,1997-06-13,9999-01-01
243471,d003,1996-02-05,9999-01-01
243481,d003,1995-02-16,9999-01-01
243509,d003,1988-09-19,1994-12-05
243518,d003,1991-05-27,9999-01-01
243525,d003,1995-09-16,9999-01-01
243540,d003,1993-05-18,9999-01-01
243597,d003,1989-01-16,9999-01-01
243611,d003,1995-04-13,1996-07-23
243621,d003,1997-09-04,9999-01-01
243634,d003,1995-02-06,9999-01-01
243647,d003,1996-05-31,9999-01-01
243648,d003,1991-02-25,9999-01-01
243660,d003,1996-02-26,9999-01-01
243670,d003,1997-07-22,9999-01-01
243671,d003,1990-12-23,9999-01-01
243712,d003,1988-10-17,9999-01-01
243731,d003,1993-09-21,9999-01-01
243749,d003,1990-02-09,9999-01-01
243789,d003,1985-02-10,9999-01-01
243805,d003,1985-03-20,9999-01-01
243817,d003,1986-08-15,9999-01-01
243828,d003,1998-06-22,9999-01-01
243839,d003,1996-11-29,1997-07-05
243850,d003,1989-02-03,9999-01-01
243857,d003,1998-07-19,9999-01-01
243877,d003,1987-12-20,9999-01-01
243899,d003,1988-07-09,9999-01-01
243901,d003,1999-10-31,9999-01-01
243904,d003,1995-09-06,9999-01-01
243905,d003,1985-10-21,9999-01-01
243937,d003,1985-05-21,9999-01-01
243938,d003,1994-04-19,9999-01-01
243960,d003,1994-05-09,9999-01-01
243976,d003,2001-12-02,9999-01-01
244011,d003,1997-01-11,9999-01-01
244046,d003,1992-07-03,9999-01-01
244049,d003,1986-06-28,9999-01-01
244103,d003,1989-08-04,9999-01-01
244140,d003,1985-11-16,9999-01-01
244144,d003,1987-09-15,9999-01-01
244183,d003,1988-10-06,1988-12-08
244218,d003,1997-11-22,9999-01-01
244226,d003,1988-02-03,1989-07-10
244238,d003,1987-05-28,9999-01-01
244252,d003,1985-07-06,9999-01-01
244295,d003,1990-01-28,2000-07-23
244302,d003,1986-03-14,9999-01-01
244339,d003,1986-05-05,1999-12-19
244362,d003,1994-07-19,9999-01-01
244381,d003,1999-06-01,9999-01-01
244471,d003,1992-08-04,9999-01-01
244490,d003,1996-03-30,9999-01-01
244505,d003,1987-09-27,9999-01-01
244534,d003,1989-05-07,9999-01-01
244577,d003,1992-08-14,1995-05-13
244585,d003,1988-07-16,9999-01-01
244591,d003,1985-06-19,9999-01-01
244597,d003,1988-05-27,9999-01-01
244611,d003,1985-02-21,9999-01-01
244653,d003,1993-07-12,9999-01-01
244678,d003,1994-10-23,9999-01-01
244681,d003,1991-12-18,9999-01-01
244690,d003,1986-11-27,9999-01-01
244703,d003,1987-07-12,1994-06-30
244722,d003,1989-03-12,9999-01-01
244746,d003,1988-12-14,9999-01-01
244796,d003,1993-10-04,9999-01-01
244797,d003,1999-06-17,9999-01-01
244831,d003,2000-05-27,9999-01-01
244854,d003,1989-07-06,9999-01-01
244868,d003,1998-03-20,9999-01-01
244985,d003,1998-11-07,9999-01-01
244995,d003,2000-12-15,9999-01-01
245082,d003,1996-04-07,9999-01-01
245087,d003,1986-01-09,9999-01-01
245099,d003,1998-10-23,9999-01-01
245104,d003,1986-07-08,9999-01-01
245122,d003,1999-12-05,9999-01-01
245123,d003,1990-05-06,9999-01-01
245143,d003,1996-05-28,2001-03-26
245153,d003,1998-06-07,9999-01-01
245201,d003,1990-12-05,9999-01-01
245223,d003,1990-12-02,9999-01-01
245281,d003,1992-09-09,1999-09-25
245286,d003,1991-05-12,9999-01-01
245289,d003,1989-05-29,1998-11-06
245294,d003,1996-02-08,9999-01-01
245310,d003,1999-06-24,9999-01-01
245311,d003,1994-06-30,9999-01-01
245314,d003,1998-07-16,9999-01-01
245363,d003,1985-08-07,9999-01-01
245379,d003,1995-01-20,9999-01-01
245396,d003,1995-03-04,9999-01-01
245408,d003,1985-12-20,9999-01-01
245462,d003,1996-09-23,2001-11-15
245480,d003,1994-10-20,9999-01-01
245483,d003,1992-09-17,9999-01-01
245507,d003,1990-12-20,1994-03-30
245524,d003,1997-07-17,9999-01-01
245566,d003,1990-09-23,9999-01-01
245576,d003,1998-10-02,1999-03-04
245635,d003,1995-01-07,9999-01-01
245667,d003,1991-03-27,9999-01-01
245675,d003,1991-05-05,9999-01-01
245679,d003,1998-10-22,9999-01-01
245687,d003,1991-03-04,9999-01-01
245701,d003,1997-04-20,9999-01-01
245718,d003,1999-03-22,2001-04-09
245724,d003,1997-03-21,9999-01-01
245731,d003,1995-10-03,9999-01-01
245746,d003,1991-07-27,9999-01-01
245803,d003,1991-02-13,9999-01-01
245810,d003,1986-03-08,9999-01-01
245821,d003,1999-09-12,9999-01-01
245832,d003,1999-05-31,9999-01-01
245954,d003,1994-04-26,9999-01-01
245956,d003,1988-01-11,9999-01-01
245958,d003,1990-10-11,9999-01-01
245978,d003,1993-06-24,9999-01-01
245987,d003,1992-12-24,9999-01-01
246021,d003,1989-03-26,9999-01-01
246024,d003,1999-12-12,9999-01-01
246052,d003,1995-07-01,2000-07-12
246090,d003,1987-10-14,9999-01-01
246104,d003,2000-01-30,2000-09-07
246112,d003,1992-11-03,1993-01-15
246129,d003,1985-12-13,9999-01-01
246163,d003,1994-02-12,9999-01-01
246170,d003,1985-02-27,9999-01-01
246221,d003,1996-06-28,9999-01-01
246235,d003,1999-11-01,9999-01-01
246244,d003,2000-01-20,9999-01-01
246297,d003,1988-01-25,9999-01-01
246329,d003,1995-05-28,9999-01-01
246344,d003,1987-11-18,9999-01-01
246346,d003,1986-04-18,1996-07-22
246362,d003,1987-01-03,9999-01-01
246367,d003,1987-08-05,9999-01-01
246370,d003,1997-09-15,9999-01-01
246379,d003,1998-04-26,9999-01-01
246383,d003,1988-04-21,9999-01-01
246396,d003,1988-03-27,9999-01-01
246399,d003,1992-09-05,9999-01-01
246419,d003,1990-04-02,9999-01-01
246456,d003,1987-07-31,9999-01-01
246463,d003,1990-01-30,1990-12-20
246470,d003,1989-03-14,9999-01-01
246477,d003,1992-06-10,1996-03-27
246483,d003,1997-07-20,9999-01-01
246485,d003,1998-12-05,2000-02-14
246503,d003,1997-11-07,9999-01-01
246504,d003,1999-07-27,9999-01-01
246515,d003,1988-07-14,9999-01-01
246549,d003,1992-02-05,9999-01-01
246567,d003,1989-07-25,9999-01-01
246587,d003,1996-08-20,1997-03-24
246588,d003,1998-11-13,9999-01-01
246603,d003,1998-05-28,2002-03-14
246608,d003,1997-09-17,9999-01-01
246615,d003,1997-09-21,9999-01-01
246617,d003,1993-08-10,1997-04-29
246618,d003,2000-01-04,9999-01-01
246626,d003,1990-12-15,1996-02-09
246633,d003,1985-04-19,9999-01-01
246665,d003,1998-06-18,9999-01-01
246689,d003,1999-10-02,2001-02-02
246739,d003,1986-05-02,9999-01-01
246745,d003,1999-01-14,9999-01-01
246746,d003,1993-05-21,9999-01-01
246777,d003,1988-07-07,9999-01-01
246793,d003,1994-12-19,9999-01-01
246795,d003,1999-09-26,2001-03-16
246802,d003,1986-02-07,9999-01-01
246837,d003,1990-02-14,9999-01-01
246864,d003,1992-08-06,1998-01-29
246892,d003,1989-01-12,9999-01-01
246902,d003,1998-04-19,9999-01-01
246936,d003,1989-02-13,9999-01-01
246940,d003,1999-10-18,2001-11-11
246961,d003,1998-07-03,9999-01-01
246982,d003,1998-05-30,9999-01-01
246983,d003,1986-07-31,9999-01-01
246984,d003,1993-09-15,9999-01-01
246991,d003,1986-05-28,9999-01-01
247023,d003,1986-02-17,1994-04-08
247066,d003,1996-09-22,9999-01-01
247072,d003,1985-05-05,1989-02-08
247094,d003,1997-08-28,9999-01-01
247122,d003,1992-02-14,9999-01-01
247129,d003,1989-03-22,9999-01-01
247143,d003,1996-05-03,9999-01-01
247160,d003,1990-04-24,9999-01-01
247170,d003,1994-05-15,9999-01-01
247204,d003,1997-08-25,2000-01-15
247219,d003,1992-09-27,9999-01-01
247239,d003,1994-08-25,9999-01-01
247248,d003,1985-06-10,9999-01-01
247257,d003,1995-11-29,1999-07-09
247288,d003,2000-04-19,9999-01-01
247292,d003,1991-07-25,9999-01-01
247296,d003,1996-08-21,9999-01-01
247305,d003,1993-10-20,9999-01-01
247328,d003,1991-02-03,9999-01-01
247339,d003,1999-10-25,9999-01-01
247342,d003,1996-09-14,9999-01-01
247351,d003,1986-05-04,9999-01-01
247356,d003,1990-09-11,9999-01-01
247359,d003,1992-05-15,1995-12-25
247366,d003,1995-08-21,9999-01-01
247390,d003,1997-08-06,9999-01-01
247401,d003,1987-07-22,9999-01-01
247405,d003,1996-03-03,9999-01-01
247487,d003,1993-11-14,9999-01-01
247500,d003,1989-03-05,9999-01-01
247506,d003,1988-09-05,9999-01-01
247507,d003,1990-10-17,1996-02-29
247520,d003,1985-03-14,1992-10-30
247532,d003,1990-09-18,9999-01-01
247534,d003,1989-03-27,2002-07-18
247545,d003,1990-04-17,9999-01-01
247561,d003,1993-03-06,1997-12-28
247651,d003,1999-08-27,9999-01-01
247658,d003,1998-07-23,9999-01-01
247664,d003,1989-04-26,9999-01-01
247677,d003,1985-10-03,9999-01-01
247687,d003,1989-10-24,9999-01-01
247695,d003,1993-02-19,9999-01-01
247703,d003,1989-08-10,9999-01-01
247718,d003,1998-08-16,2000-02-27
247726,d003,1995-07-05,2001-01-02
247823,d003,1990-09-07,9999-01-01
247826,d003,1986-09-16,9999-01-01
247848,d003,1994-02-12,9999-01-01
247883,d003,1985-10-15,1998-01-08
247917,d003,1989-07-29,9999-01-01
247918,d003,1999-09-21,9999-01-01
247922,d003,1992-03-24,1993-03-15
247938,d003,1998-09-16,9999-01-01
247952,d003,1993-10-09,9999-01-01
248019,d003,1994-02-25,9999-01-01
248131,d003,1999-10-17,9999-01-01
248143,d003,1988-08-04,9999-01-01
248156,d003,1997-11-24,2001-12-29
248178,d003,1989-08-17,9999-01-01
248187,d003,1985-11-11,9999-01-01
248199,d003,1986-02-06,9999-01-01
248201,d003,1991-04-01,9999-01-01
248206,d003,1986-02-21,9999-01-01
248218,d003,1993-04-28,9999-01-01
248223,d003,1986-01-31,1987-01-06
248237,d003,1986-05-06,9999-01-01
248252,d003,1992-05-18,9999-01-01
248254,d003,1997-08-11,2001-03-01
248273,d003,1999-12-06,2000-04-30
248296,d003,1996-05-04,9999-01-01
248342,d003,1985-06-13,9999-01-01
248362,d003,1986-09-23,9999-01-01
248375,d003,1988-03-29,9999-01-01
248383,d003,1995-02-01,9999-01-01
248396,d003,1988-05-09,1993-06-03
248423,d003,1986-12-23,9999-01-01
248445,d003,1989-08-15,9999-01-01
248465,d003,1997-09-11,9999-01-01
248466,d003,1989-06-06,9999-01-01
248485,d003,1998-12-25,9999-01-01
248513,d003,1991-02-03,9999-01-01
248526,d003,1989-04-18,9999-01-01
248540,d003,1987-02-20,9999-01-01
248582,d003,1998-10-04,2000-01-17
248590,d003,1989-02-19,9999-01-01
248601,d003,1993-04-24,1998-02-26
248650,d003,1994-09-27,9999-01-01
248672,d003,1998-06-10,9999-01-01
248696,d003,1996-01-06,9999-01-01
248722,d003,1995-07-28,9999-01-01
248725,d003,1989-07-18,9999-01-01
248759,d003,1995-03-07,1996-10-07
248760,d003,1989-07-18,9999-01-01
248788,d003,1994-08-03,1996-12-07
248802,d003,1985-07-20,9999-01-01
248806,d003,1995-07-18,9999-01-01
248811,d003,1993-12-10,9999-01-01
248849,d003,1994-09-23,9999-01-01
248858,d003,2000-01-06,9999-01-01
248873,d003,1996-04-15,9999-01-01
248912,d003,1994-11-09,9999-01-01
248933,d003,1990-05-20,9999-01-01
248976,d003,1998-02-23,9999-01-01
248984,d003,1998-06-04,9999-01-01
248996,d003,1994-01-29,9999-01-01
249009,d003,1988-03-02,9999-01-01
249014,d003,1989-03-29,9999-01-01
249038,d003,1995-05-04,9999-01-01
249040,d003,1992-12-14,9999-01-01
249051,d003,1993-03-13,9999-01-01
249055,d003,1993-05-07,9999-01-01
249072,d003,1987-09-13,1993-02-22
249073,d003,1999-04-01,9999-01-01
249124,d003,1999-04-24,9999-01-01
249132,d003,1996-10-03,9999-01-01
249140,d003,1992-01-14,9999-01-01
249148,d003,1992-12-25,9999-01-01
249153,d003,1986-12-05,9999-01-01
249238,d003,1993-01-28,9999-01-01
249257,d003,1997-10-04,9999-01-01
249266,d003,1998-01-20,9999-01-01
249313,d003,2002-05-15,9999-01-01
249321,d003,1988-06-10,9999-01-01
249323,d003,1991-09-19,9999-01-01
249347,d003,1987-11-11,9999-01-01
249360,d003,1997-08-11,9999-01-01
249383,d003,1991-10-20,1995-06-15
249391,d003,1998-02-12,9999-01-01
249409,d003,1988-02-18,9999-01-01
249412,d003,1990-09-07,9999-01-01
249419,d003,1989-05-07,9999-01-01
249424,d003,1986-09-03,9999-01-01
249450,d003,1995-10-23,9999-01-01
249456,d003,1995-04-02,9999-01-01
249460,d003,1992-10-08,9999-01-01
249461,d003,1994-10-23,9999-01-01
249469,d003,1994-12-09,9999-01-01
249527,d003,1990-03-03,9999-01-01
249536,d003,1992-09-02,9999-01-01
249547,d003,1988-03-24,9999-01-01
249587,d003,1985-03-22,9999-01-01
249603,d003,2001-07-16,9999-01-01
249612,d003,1987-10-07,9999-01-01
249652,d003,1986-02-02,9999-01-01
249678,d003,1990-07-17,9999-01-01
249719,d003,1997-06-15,9999-01-01
249728,d003,1991-05-03,9999-01-01
249748,d003,1986-11-04,1991-10-01
249788,d003,1998-05-20,9999-01-01
249795,d003,1999-09-28,9999-01-01
249809,d003,1985-09-18,9999-01-01
249820,d003,1987-11-02,1998-11-11
249824,d003,1998-01-23,9999-01-01
249827,d003,1994-12-20,9999-01-01
249845,d003,1994-08-06,9999-01-01
249858,d003,1996-07-02,1998-09-14
249870,d003,1992-08-24,9999-01-01
249922,d003,1990-11-27,9999-01-01
249945,d003,1993-10-30,9999-01-01
249977,d003,1988-12-19,9999-01-01
249984,d003,1991-07-28,9999-01-01
249994,d003,1987-12-29,9999-01-01
249995,d003,1985-11-22,1988-06-22
250033,d003,1987-05-03,2000-03-07
250034,d003,1992-07-18,9999-01-01
250079,d003,1994-10-01,9999-01-01
250093,d003,1999-04-07,9999-01-01
250096,d003,1987-09-21,9999-01-01
250108,d003,1998-10-16,9999-01-01
250131,d003,1987-10-15,9999-01-01
250139,d003,1994-07-08,9999-01-01
250156,d003,1987-10-11,1996-12-25
250167,d003,1997-05-27,1997-12-02
250192,d003,1992-08-15,9999-01-01
250200,d003,1992-03-06,1998-07-25
250202,d003,1994-01-03,9999-01-01
250211,d003,1992-11-25,9999-01-01
250215,d003,1998-12-21,9999-01-01
250242,d003,1992-07-19,9999-01-01
250288,d003,1990-10-11,9999-01-01
250304,d003,1998-11-03,9999-01-01
250318,d003,1991-10-10,9999-01-01
250327,d003,1986-02-25,9999-01-01
250361,d003,1997-12-03,2002-07-10
250371,d003,1997-04-20,9999-01-01
250417,d003,1995-01-11,9999-01-01
250456,d003,1986-05-09,9999-01-01
250474,d003,1986-05-22,9999-01-01
250485,d003,1986-06-23,9999-01-01
250503,d003,1995-06-29,9999-01-01
250517,d003,1994-08-12,1998-10-11
250526,d003,1996-10-18,9999-01-01
250527,d003,1996-01-12,9999-01-01
250536,d003,1996-02-05,9999-01-01
250548,d003,1988-03-05,9999-01-01
250550,d003,1991-06-01,9999-01-01
250576,d003,1999-04-04,9999-01-01
250585,d003,1991-05-28,9999-01-01
250610,d003,1986-03-13,9999-01-01
250618,d003,1985-08-08,9999-01-01
250623,d003,1997-09-30,9999-01-01
250637,d003,1986-11-15,9999-01-01
250648,d003,1992-08-21,9999-01-01
250667,d003,1991-11-08,9999-01-01
250673,d003,1989-08-23,9999-01-01
250729,d003,1994-01-01,9999-01-01
250754,d003,1998-09-21,9999-01-01
250783,d003,1991-03-20,9999-01-01
250802,d003,1996-06-24,9999-01-01
250812,d003,1997-10-22,9999-01-01
250858,d003,1993-09-18,9999-01-01
250880,d003,1996-03-25,9999-01-01
250905,d003,1994-03-27,9999-01-01
250906,d003,1987-01-14,9999-01-01
250908,d003,1996-10-25,9999-01-01
250912,d003,1995-04-11,9999-01-01
250915,d003,1993-08-14,2001-03-24
250930,d003,1995-06-28,9999-01-01
250939,d003,1998-10-07,9999-01-01
250945,d003,1986-12-30,9999-01-01
250987,d003,1986-07-29,1990-03-05
251001,d003,1988-03-14,9999-01-01
251023,d003,1988-08-29,9999-01-01
251093,d003,1985-08-20,9999-01-01
251105,d003,1996-04-15,9999-01-01
251125,d003,1999-06-14,9999-01-01
251138,d003,1988-11-10,1995-08-03
251157,d003,1989-11-18,9999-01-01
251250,d003,1989-04-27,9999-01-01
251258,d003,1993-08-22,9999-01-01
251291,d003,1986-06-19,2001-03-01
251341,d003,1992-12-05,9999-01-01
251390,d003,1989-01-16,9999-01-01
251398,d003,1987-11-27,9999-01-01
251402,d003,1995-06-22,9999-01-01
251420,d003,1987-05-30,9999-01-01
251479,d003,1987-03-06,9999-01-01
251511,d003,1993-11-16,1997-07-31
251517,d003,1998-03-13,9999-01-01
251523,d003,1986-04-18,9999-01-01
251536,d003,1985-09-11,9999-01-01
251543,d003,1997-11-19,9999-01-01
251545,d003,1988-05-11,1988-07-19
251624,d003,1997-09-27,9999-01-01
251627,d003,1987-12-12,9999-01-01
251667,d003,1999-09-28,2001-12-13
251684,d003,1991-07-05,9999-01-01
251695,d003,1990-07-11,9999-01-01
251709,d003,1986-05-05,9999-01-01
251715,d003,1998-11-06,2000-11-22
251770,d003,1990-04-26,2000-01-14
251781,d003,1990-05-01,9999-01-01
251801,d003,1994-01-18,9999-01-01
251823,d003,1989-01-08,9999-01-01
251831,d003,1996-02-18,9999-01-01
251850,d003,1997-05-10,9999-01-01
251904,d003,1992-07-13,9999-01-01
251928,d003,1997-03-07,9999-01-01
251936,d003,1985-04-05,1994-08-14
251946,d003,1994-03-04,1997-12-12
251954,d003,1991-03-20,9999-01-01
251965,d003,1995-06-22,9999-01-01
251986,d003,1999-05-09,2001-05-20
252017,d003,1993-06-08,1997-09-23
252029,d003,1995-07-17,9999-01-01
252049,d003,1990-01-31,1994-02-16
252062,d003,1996-04-15,9999-01-01
252064,d003,1989-07-03,1998-01-13
252094,d003,1998-06-04,2000-04-12
252100,d003,1998-07-30,9999-01-01
252116,d003,1986-10-24,1995-03-07
252117,d003,1991-03-23,9999-01-01
252127,d003,1990-08-27,1994-03-12
252139,d003,1994-11-09,9999-01-01
252149,d003,1996-10-24,9999-01-01
252175,d003,1998-07-11,9999-01-01
252180,d003,1992-07-01,9999-01-01
252213,d003,1997-01-25,9999-01-01
252217,d003,1996-07-10,9999-01-01
252236,d003,1988-04-11,9999-01-01
252241,d003,1986-07-07,2000-09-18
252256,d003,1988-02-04,9999-01-01
252292,d003,1990-06-26,9999-01-01
252296,d003,1994-05-04,9999-01-01
252335,d003,1987-12-17,9999-01-01
252336,d003,1987-11-08,9999-01-01
252348,d003,1994-04-26,2001-08-10
252363,d003,1994-04-15,1995-04-04
252375,d003,1991-04-03,9999-01-01
252376,d003,1992-07-19,9999-01-01
252387,d003,1993-03-16,9999-01-01
252394,d003,1989-12-31,1991-06-01
252395,d003,1993-04-09,9999-01-01
252412,d003,1997-04-11,9999-01-01
252424,d003,1998-06-16,9999-01-01
252430,d003,1997-04-20,9999-01-01
252449,d003,1996-08-06,9999-01-01
252528,d003,1996-06-24,9999-01-01
252540,d003,1996-11-02,9999-01-01
252566,d003,1995-04-09,9999-01-01
252567,d003,1990-02-13,9999-01-01
252585,d003,1993-06-27,9999-01-01
252604,d003,1990-09-01,1994-01-01
252614,d003,1995-08-17,9999-01-01
252617,d003,1997-02-19,9999-01-01
252619,d003,1996-10-19,9999-01-01
252623,d003,1999-08-20,9999-01-01
252624,d003,1990-10-20,9999-01-01
252633,d003,1995-07-12,9999-01-01
252638,d003,1994-04-17,9999-01-01
252668,d003,1989-03-01,1989-12-05
252691,d003,1999-08-29,9999-01-01
252707,d003,1989-08-16,9999-01-01
252723,d003,1986-07-22,9999-01-01
252756,d003,1997-06-13,9999-01-01
252777,d003,1998-10-20,9999-01-01
252818,d003,1985-12-02,9999-01-01
252822,d003,1999-07-22,9999-01-01
252850,d003,1997-06-04,9999-01-01
252861,d003,1998-02-08,9999-01-01
252870,d003,1997-12-18,9999-01-01
252877,d003,1995-10-01,9999-01-01
252889,d003,1985-04-30,9999-01-01
252908,d003,1985-11-18,1990-05-06
252956,d003,1989-02-26,9999-01-01
252974,d003,1985-05-18,9999-01-01
253002,d003,1988-01-13,9999-01-01
253008,d003,1993-12-13,9999-01-01
253014,d003,1992-12-30,9999-01-01
253025,d003,1999-09-17,9999-01-01
253048,d003,1994-05-19,2002-04-07
253057,d003,1991-02-13,1998-09-05
253079,d003,1995-03-05,9999-01-01
253136,d003,1988-05-21,9999-01-01
253144,d003,1989-07-06,1990-11-10
253158,d003,1997-02-23,1998-10-09
253166,d003,1990-02-11,9999-01-01
253210,d003,1987-12-15,1990-01-25
253219,d003,1989-02-12,9999-01-01
253237,d003,1992-04-01,9999-01-01
253250,d003,1985-09-11,9999-01-01
253262,d003,1991-12-10,9999-01-01
253280,d003,1998-09-24,9999-01-01
253324,d003,1994-01-07,9999-01-01
253343,d003,1992-12-27,9999-01-01
253344,d003,1999-03-05,9999-01-01
253360,d003,1986-07-17,9999-01-01
253366,d003,1997-03-11,9999-01-01
253371,d003,1987-10-15,1993-05-23
253375,d003,1999-03-20,2001-01-19
253379,d003,1992-07-02,9999-01-01
253381,d003,1988-02-05,9999-01-01
253403,d003,1991-03-18,9999-01-01
253408,d003,1997-04-30,9999-01-01
253418,d003,1987-06-25,1993-12-19
253453,d003,1986-06-13,9999-01-01
253460,d003,1993-05-21,9999-01-01
253470,d003,1989-04-14,9999-01-01
253506,d003,1998-08-19,1999-11-03
253507,d003,1996-06-09,9999-01-01
253557,d003,1991-03-23,9999-01-01
253572,d003,1986-12-14,9999-01-01
253592,d003,1994-02-15,9999-01-01
253595,d003,1986-06-07,1988-01-10
253617,d003,1989-04-08,9999-01-01
253644,d003,1985-09-13,9999-01-01
253652,d003,1986-11-12,9999-01-01
253702,d003,1996-06-28,9999-01-01
253744,d003,1995-03-06,9999-01-01
253763,d003,1990-09-01,9999-01-01
253776,d003,1994-07-18,9999-01-01
253777,d003,1987-03-12,9999-01-01
253784,d003,1985-04-14,1986-01-11
253798,d003,1998-12-25,9999-01-01
253812,d003,2000-01-13,2001-11-28
253814,d003,1989-10-15,9999-01-01
253831,d003,1995-01-06,9999-01-01
